income,fico,dti,loan_amnt,default
215403,747,57.17880318964961,49794,0
178704,636,6.37702079604767,39570,0
68365,654,46.885339531398955,28007,0
87593,655,62.91372533927714,28745,0
184503,531,13.546830108277065,43266,0
188508,566,34.39640666920978,24412,0
169485,489,27.173618429539122,30749,0
246833,347,52.8554244299362,28690,0
58485,583,62.124531357986434,15839,1
219304,354,77.34007630484852,47728,1
131504,638,42.324401036675596,44781,0
36101,418,58.88038020108098,29592,1
28831,301,44.287116279001204,31079,1
235655,523,31.892842230293333,49475,0
71897,502,20.338838928197063,45175,0
25004,310,71.5927377104951,12994,1
239313,558,48.825957778517655,8543,0
65924,597,53.042184483241215,1875,1
172581,496,51.27352201140821,2920,0
57170,714,22.79291037311597,8723,0
63555,632,29.218354520114406,45744,0
165734,452,68.35767686344036,33332,0
138115,675,38.68041588054594,49785,0
124216,433,6.095075328779934,36049,0
85930,415,37.740739302379374,26598,1
198475,366,22.452703479642004,46327,0
56365,555,69.65616563012757,41851,1
82188,487,43.41165720800538,6407,1
227132,338,79.55962055433747,11529,0
118633,779,7.441089350945114,29833,0
177745,626,46.39867075985814,29288,0
83471,429,8.939298381079187,6474,1
168228,362,26.306257252394943,44520,0
77287,396,22.235754672848813,33315,1
152717,711,26.165841736787172,40067,0
79076,829,78.55752906543177,7279,0
245657,745,25.880564165046454,29290,0
136475,535,17.33283184677256,5993,0
226423,384,76.35078260747373,45192,1
70151,654,51.891103160161926,29012,0
87384,701,26.49224167655454,28135,0
119865,465,54.44029218803405,19673,1
53541,527,64.15223707856697,35618,1
92847,666,6.262624019648303,15049,0
238171,709,22.623392884155404,38292,0
231811,359,47.81663540558222,3173,0
70955,463,43.31692113253628,35906,1
160362,529,36.59584280210298,29846,0
210014,456,7.31280726631412,13882,0
233739,673,76.33096639409527,12206,0
181215,541,58.63080420337596,38345,0
175581,467,79.6459108794832,9928,1
107780,420,70.60728695156716,36297,1
187813,301,48.02447215512043,5048,1
177970,417,31.419313409585815,17262,0
119919,806,17.297850249018765,1315,0
132854,673,20.849989261486474,28310,0
236746,407,70.10041801838143,14102,0
214020,598,69.58606826157616,44621,0
81768,732,69.54771365563741,15301,0
63262,411,69.55423731654311,6732,1
156578,705,18.97970744909832,11779,0
40605,799,69.02718802133919,44192,0
98590,318,14.398805460533346,21503,1
48231,319,36.085326118971544,26105,1
99397,805,79.45117150742311,10732,0
97123,453,57.33466845482974,29175,1
33515,814,53.50845032137303,22920,0
107211,777,22.02005563235616,46236,0
189694,683,60.25022350076556,21940,0
36600,497,46.06861154788488,10284,1
178964,478,41.110252959731625,39065,0
234351,827,22.549586583024496,11165,0
89310,346,14.357250252680736,31107,1
172873,482,22.152415182523942,7280,0
188767,653,42.88859654944705,12517,0
179925,786,77.34491507761196,33282,0
155501,515,23.94375717764594,18517,0
155678,722,55.815310426489695,2041,0
155550,308,18.16159514218205,10069,1
134380,512,35.5705835814052,22326,0
234888,438,25.73981362762955,37435,0
191206,620,30.90691798873203,33118,0
221035,390,21.68837530083001,38313,0
131780,614,77.9882730336424,5873,1
221969,411,29.90494832885909,3543,0
176547,412,70.4237960669402,18357,1
86177,673,30.282708360906724,32375,0
172802,562,43.44391092074736,15867,0
172185,667,73.56800635528762,24335,0
171083,677,21.387608927232936,40422,0
75746,344,39.57098159030618,35870,1
143075,570,76.10763140023843,40324,0
193925,794,68.85007773050683,33537,0
105195,546,45.52327347105248,2458,0
56818,473,23.069035832328257,35306,1
188393,335,45.94598866586649,17189,1
41309,601,67.6794000582268,34353,1
169760,457,56.06551443554231,35218,1
48176,332,43.17244912502308,26135,1
88879,681,23.368572543386172,36227,0
87592,723,52.77237487433632,1046,0
104728,594,27.316036010078765,7578,0
240084,714,5.926929534184828,47224,0
160488,618,33.47935305247874,17334,0
191066,324,20.135496098955258,8607,0
217494,733,72.03536112171032,39599,0
28584,358,14.056939373734924,3835,1
144555,476,30.43817639995625,2618,0
113302,841,21.109416169932373,36411,0
142408,344,17.66072451543679,6135,0
38830,751,42.144621466985825,1295,0
236897,608,78.5831309887433,5837,0
97066,453,33.649402926593424,17635,1
23591,439,41.63114447472192,38832,1
113878,684,52.73329163415212,24735,0
145407,332,56.969303417649314,33195,1
136869,670,38.82321656926802,44448,0
41395,477,11.00964759098312,44052,1
205254,659,67.93394398210572,7925,0
36738,735,46.41261388976362,38482,0
153703,305,40.11786358456546,39313,1
168977,530,68.09865685222081,14861,0
39056,700,49.8707535711916,49420,0
141656,322,20.931236320857884,9904,1
135316,460,36.75493086932475,20386,0
240154,493,56.619983033664575,26297,0
186519,565,78.92318706576157,32259,0
74418,382,50.922339868498106,44804,1
57190,467,19.581035757914968,24524,1
46014,643,6.2994090546794705,29829,0
224071,311,27.767981347694253,19663,0
201350,833,37.08923377952999,29147,0
145563,829,51.704505368411525,13665,0
21780,749,19.60331602335551,16965,0
242715,789,11.28933002082212,9539,0
210330,466,21.775196041020035,20057,0
248195,764,45.08208782735609,24845,0
62192,306,14.768187380997745,31801,1
210372,462,16.511466964206875,17542,0
124875,494,72.20811812445069,10056,1
241576,618,11.703224899362764,3221,0
119129,429,57.424110484965865,12588,1
63923,408,6.851410459732572,13497,1
109196,518,49.02436653790782,37535,1
22395,805,66.8666585614892,29730,0
122449,728,45.07693504678914,4817,0
141747,543,24.1582104630736,10185,0
248456,737,6.523571362667397,44398,0
166851,606,5.747214447898836,47933,0
91028,554,66.59267242624756,14951,1
180794,626,52.09329811896137,34012,0
158183,708,39.12905349203937,42785,0
161056,300,42.96719237807736,20771,1
248624,493,44.804243196490276,26645,0
113176,663,31.889443488854205,29555,0
223400,421,67.28382333640138,8518,0
46924,663,79.52317846946978,15691,1
203775,303,43.35146694826729,3396,1
52577,448,42.01337656043567,10040,1
158783,360,74.50114954184943,27352,1
105548,416,54.678060932880484,42223,1
145093,537,52.89418050046903,45281,1
155168,437,9.635416132959165,14961,0
86555,757,41.71427422186691,23076,0
109848,784,50.111284797231,39965,0
226084,381,66.37108280565053,26596,0
28254,346,60.010282214732456,37709,1
145410,643,79.28363658881416,43936,0
249027,638,10.872899913570611,28702,0
228192,535,46.01562879486908,12329,0
157037,763,13.32525322724235,13525,0
228072,675,65.28716065615512,19510,0
229047,422,48.13171426354131,46701,0
209059,545,25.549946312291322,43639,0
123025,553,38.02052529536102,17331,0
150509,580,74.83419035041695,2360,0
52963,366,63.46646178403375,49777,1
245048,832,44.88519529037652,6797,0
23273,833,65.07983949241839,27667,0
35330,474,7.2952954746893965,3069,1
172566,490,72.27895557830925,8070,1
96422,584,61.39857450773785,2154,0
142089,604,64.7389599249212,45147,0
23212,706,45.22893570479031,26921,0
234513,631,57.11966787002808,15636,0
107594,604,53.14253824356422,35456,0
152152,636,65.98409092225182,27015,0
52675,329,57.844821336952926,13184,1
42007,739,42.70833014871797,25697,0
133805,557,11.379748021361959,22122,0
102641,533,79.55426448693675,5285,1
115815,325,31.414699581539047,2426,1
66815,822,62.031887595719006,25842,0
103482,683,50.8358472004624,5930,0
20639,835,78.33267252369777,3556,0
83593,692,77.28783437531243,16320,1
98038,761,37.58899732577467,36384,0
113899,437,68.915471954298,41802,1
23736,409,14.028380477680829,33250,1
36473,774,20.857101970597093,39038,0
148771,627,47.999684777397185,39787,0
145801,505,20.900652060344356,36743,0
185091,370,13.918564625520018,45036,0
127598,509,20.216828565897337,10331,0
106623,484,29.92889272683373,21556,0
245097,682,78.69092998710583,11142,0
56820,698,11.594307311831408,5781,0
235933,844,11.406788972402161,1322,0
77589,613,8.288212421157787,1188,0
216879,527,22.947677780370462,25856,0
38414,445,13.381941919102523,29729,1
147378,321,8.310457723320805,3248,0
44220,599,38.382020288614974,6647,0
80531,564,65.34612056610985,43726,1
130002,349,12.468497963410144,13158,0
193497,674,12.939393949281872,41796,0
29387,360,65.85671895003834,10666,1
96815,318,29.566118839045227,23686,1
47584,607,42.51704258787407,29678,1
64783,836,63.56919145360073,19180,0
190881,506,35.66101981683786,22256,0
205399,624,6.485148107227394,4162,0
144494,374,36.211937992356326,10925,1
135814,717,71.48633567685961,14093,0
150752,627,14.185496079071209,25960,0
161929,580,55.715153341867754,36055,0
193333,374,42.294496727080386,14983,0
93588,540,44.89614249475694,20937,1
168067,304,67.25391563064962,10746,1
33580,514,63.939035143905514,12560,1
38240,786,78.87180621591007,21541,1
103446,656,17.61430152765402,32251,0
226824,693,24.029775941119546,32904,0
124533,454,60.998851184228776,39108,1
197183,690,67.94078456215715,44540,0
241519,668,66.65019215837144,39813,0
185938,328,39.2432508259019,8644,1
100974,722,13.09940627001095,22178,0
93401,308,32.514054395849676,23932,1
233165,499,26.0326198788562,5021,0
163283,744,43.30953781020775,11092,0
210057,633,17.33526328332117,42973,0
184340,529,52.93218289777665,4170,0
23646,692,77.40336503949122,33769,1
206443,607,60.15230115265171,33692,0
62816,630,78.81349392825207,22049,1
109460,659,58.37140125630046,10044,0
64112,482,60.61697992818735,46716,1
71048,686,44.888286713563865,25744,0
205983,408,76.10163085749987,42850,1
226518,638,31.969076037839237,6931,0
152850,499,62.31116579651747,12164,0
65752,480,5.119712181524734,32813,1
236049,839,65.68617758984861,21017,0
90726,736,27.068334939102748,21733,0
231912,339,11.297565407814037,3706,0
178361,521,59.27065872975368,42023,0
64788,596,44.165422500620906,32582,0
24747,328,26.481221208049224,36672,1
225894,501,61.55818910289387,30697,0
20045,784,36.93354425525338,14283,0
246350,429,53.76189894337839,1206,0
27758,347,79.84874963882143,28149,1
145076,715,5.299394873433395,10273,0
174509,756,68.59662537535692,8345,0
170657,348,46.90425970088176,16378,1
249831,375,32.91740376815483,6827,0
160926,845,76.3485121880492,34488,0
203148,547,75.4260667833288,45010,0
76950,589,9.54077548635712,16019,0
168421,834,57.20915034479487,4421,0
247300,830,50.22594074517658,48083,0
172420,735,55.83233497033572,46855,0
185368,682,76.13154107898538,15030,0
39455,395,79.28282920706752,33670,1
229896,550,23.392497407237535,43345,0
205093,540,27.03346112830021,44312,0
222995,604,60.11102263425872,31347,0
190365,739,57.67169516493487,23605,0
108552,787,15.931983763852815,44793,0
66116,797,76.12042958042082,14877,0
140461,431,65.44521837352642,25718,1
60484,701,29.857692587178583,37103,0
181287,675,48.53367837131962,37310,0
101638,842,59.290609916127984,20395,0
154476,670,71.18377359831649,39884,0
188332,711,79.19591857998981,3085,0
120647,454,58.0153453677246,30435,1
85642,544,48.89735865425214,17913,0
231803,841,76.7562434934412,12201,0
66009,374,43.69461745072266,7551,1
243761,505,22.097456641402793,32117,0
148824,727,12.083225510847535,38359,0
49605,720,16.897224162809724,7830,0
130879,448,49.4002809192009,11526,1
204277,387,55.42591906845558,43683,0
188641,805,63.046802533682246,28264,0
140827,467,27.701045062793344,2108,0
25580,488,32.786748784449614,31964,1
134902,413,64.75850348233614,29036,1
25400,312,15.927729396872902,12313,1
190715,456,69.56305101125062,22265,0
247257,480,26.188381407187524,2041,0
116032,619,39.504970713732206,26926,0
147319,591,22.028222175944833,38218,0
237245,776,15.86534809808117,28643,0
126960,732,61.665986000964715,13350,0
59015,468,64.53802772402636,1313,1
91713,701,29.383254625815916,33610,0
223877,457,72.62306151426894,45818,0
166046,683,55.90528430165904,47973,0
165109,697,44.271139384112324,34282,0
235364,355,68.64560352129777,37213,1
167239,372,70.82965360090681,8759,1
108754,772,49.95764973701416,19791,0
241775,479,48.82017913210767,27583,0
63148,493,56.35144983514632,28118,1
223225,683,47.68984593484011,44036,0
172606,528,48.43748095949009,16496,0
242067,565,49.865859305843735,6821,0
142790,370,29.152910441252633,43512,0
106078,390,61.52788623982376,23748,1
76879,375,31.865861914838757,39898,1
139894,744,53.575318112594445,24001,0
85839,496,59.48520898254482,31557,1
49756,483,46.76753754154177,28994,1
163755,376,22.465907778539915,14901,0
200557,747,48.39281936821254,17836,0
249303,596,66.28590537373438,23078,0
162097,687,11.016603203901013,6101,0
237498,621,54.383825002934536,41417,0
169787,720,13.12545399247377,29701,0
221169,845,53.57756497056908,28441,0
249455,605,25.917751588197735,7934,0
112943,645,71.80429906955152,19830,0
238188,560,34.687839082073815,6615,0
226777,645,33.858090567841806,44205,0
168188,448,69.0166805712342,45581,1
56744,717,77.23552480122068,31092,1
144697,328,7.155875434985907,46308,0
238651,762,41.80359993476276,23009,0
136072,488,47.453413987429265,12683,0
153196,364,74.47202380054065,33047,1
189123,758,49.569333633451244,4623,0
27176,523,48.307250460102686,14438,1
111310,775,60.466861056646195,18385,0
215890,625,64.3276236933579,49133,0
169748,818,40.14625979769357,15289,0
65177,491,17.08101938928995,10635,0
241368,387,69.17675656228447,7936,0
130623,757,17.373984352033425,7065,0
20997,457,78.49887928501899,8919,1
210402,572,32.211212258964814,20139,0
194841,631,76.36193697859751,41188,0
140179,581,57.629133696338734,20989,0
229725,462,69.88933425557506,6248,0
140403,473,75.69273031942036,29960,1
162303,407,55.20973522878697,22254,1
115287,600,63.52457655422607,46573,0
139574,630,20.233529565572915,41972,0
224048,443,33.64935329401577,39749,0
141509,357,35.04215606271609,19829,1
105447,597,17.810421948511294,46178,0
129522,487,47.04218742258274,43356,0
207037,739,60.93655926485368,34875,0
101144,787,23.904628149607955,14110,0
246273,689,59.479104094827115,13033,0
212589,319,66.8955501447914,23938,1
112693,511,6.137545281596081,44901,0
114315,835,67.99710991715466,30924,0
246576,519,21.263484568148908,4846,0
47387,472,6.270511778391009,29854,1
24090,300,65.10926022073369,47101,1
140846,767,64.16439892717528,21279,0
176017,324,6.04352859112794,22607,0
60239,503,10.371353223766377,41167,0
23743,500,74.11068061351853,1746,1
50924,490,72.89170447414341,4236,1
161268,708,44.1668382180501,16530,0
150160,777,69.05958320978054,25757,0
111815,603,27.359216394816887,18846,0
125312,835,16.60697347670424,21435,0
88860,381,78.20417396403205,12388,1
192472,846,48.3519372445243,24220,0
236249,845,27.22134514769977,23829,0
244090,561,43.80140812318415,27686,0
249602,476,50.08662774634861,24289,0
100399,514,29.841560348569654,36761,0
68795,440,62.52515572122108,8984,1
71553,567,7.9948268386088355,42873,0
123976,438,23.1064110779259,40063,0
175183,346,28.40970323373743,5111,0
133566,359,59.26480442925083,3142,1
214155,360,64.73505686785562,37288,1
139968,394,51.880346841920556,25225,1
81600,774,29.866997646682307,10323,0
70022,339,24.61780120746256,10003,1
154271,645,34.77396265820511,2074,0
70897,626,37.94690313736927,10056,0
58038,736,49.583563938669535,22124,0
143323,705,55.825543828648655,21126,0
206110,510,33.35730412969303,41213,0
140278,337,14.00443816237849,38254,1
131054,767,37.96058485739572,45317,0
27897,616,32.118421859522314,47759,1
84541,510,9.48034564228724,44224,0
126968,382,20.40769304021776,45433,0
34892,655,36.1226176480784,43301,0
159343,838,46.48421088184777,4201,0
44815,508,45.84719204403789,45311,1
65612,575,20.92014631126424,25028,0
184429,791,22.3126750327202,31139,0
226160,597,58.31858829906118,45702,0
36267,357,30.59751451427655,48238,1
38268,595,19.200353383086895,9624,0
134463,758,38.991089369425126,30788,0
165335,695,41.992582444413046,48717,0
222007,673,19.94990687677357,48991,0
115347,361,40.04279000903473,46532,1
210732,745,61.118383069484274,14097,0
216599,386,17.804339602678294,37018,0
214451,698,31.897800836736558,13042,0
114542,423,12.60075179977488,10963,0
192343,818,21.134917506566946,9853,0
86612,582,37.41580160035828,40553,0
158307,813,78.08338882069988,37995,0
108757,456,57.42404354312141,10888,0
167489,525,74.86581871395505,14038,0
118075,693,12.850502254585024,13654,0
54609,565,75.64558930756208,3636,1
122785,565,43.32944902260151,3634,0
184974,848,26.17458659846593,28136,0
43645,587,68.35837907204348,5948,1
213945,591,50.10137596075215,4831,0
238290,619,11.805806822456454,18138,0
215630,772,45.147435554718285,39752,0
82233,698,53.140894429664954,27413,0
131443,372,6.332434465603718,5650,0
174473,827,46.22330570701981,19177,0
27771,382,32.2396423091847,42774,1
192407,473,39.264142046810875,20640,0
225523,727,13.17110286240719,11805,0
230506,590,42.7159393639619,23164,0
218521,680,78.85437998715983,20343,0
122601,662,60.35849145428079,49930,0
243676,485,74.58914625129988,43169,0
153014,304,25.812149134131765,42128,1
171460,561,33.686128749942384,3599,0
